stem,filename,label,tissue,local_cluster_label,group_id
lungscc1566,lungscc1566.jpeg,lung_scc,lung,129,1127
lungscc1624,lungscc1624.jpeg,lung_scc,lung,129,1127
lungscc1869,lungscc1869.jpeg,lung_scc,lung,129,1127
lungscc188,lungscc188.jpeg,lung_scc,lung,129,1127
lungscc2160,lungscc2160.jpeg,lung_scc,lung,129,1127
lungscc2339,lungscc2339.jpeg,lung_scc,lung,129,1127
lungscc2340,lungscc2340.jpeg,lung_scc,lung,129,1127
lungscc2398,lungscc2398.jpeg,lung_scc,lung,129,1127
lungscc2645,lungscc2645.jpeg,lung_scc,lung,129,1127
lungscc2936,lungscc2936.jpeg,lung_scc,lung,129,1127
lungscc3181,lungscc3181.jpeg,lung_scc,lung,129,1127
lungscc3243,lungscc3243.jpeg,lung_scc,lung,129,1127
lungscc3417,lungscc3417.jpeg,lung_scc,lung,129,1127
lungscc3466,lungscc3466.jpeg,lung_scc,lung,129,1127
lungscc3467,lungscc3467.jpeg,lung_scc,lung,129,1127
lungscc3945,lungscc3945.jpeg,lung_scc,lung,129,1127
lungscc4597,lungscc4597.jpeg,lung_scc,lung,129,1127
lungscc4764,lungscc4764.jpeg,lung_scc,lung,129,1127
lungscc4943,lungscc4943.jpeg,lung_scc,lung,129,1127
lungscc4996,lungscc4996.jpeg,lung_scc,lung,129,1127
lungscc4997,lungscc4997.jpeg,lung_scc,lung,129,1127
lungscc668,lungscc668.jpeg,lung_scc,lung,129,1127
lungscc1197,lungscc1197.jpeg,lung_scc,lung,130,1128
lungscc2023,lungscc2023.jpeg,lung_scc,lung,130,1128
lungscc2437,lungscc2437.jpeg,lung_scc,lung,130,1128
lungscc2796,lungscc2796.jpeg,lung_scc,lung,130,1128
lungscc3874,lungscc3874.jpeg,lung_scc,lung,130,1128
lungscc3928,lungscc3928.jpeg,lung_scc,lung,130,1128
lungscc398,lungscc398.jpeg,lung_scc,lung,130,1128
lungscc3989,lungscc3989.jpeg,lung_scc,lung,130,1128
lungscc4685,lungscc4685.jpeg,lung_scc,lung,130,1128
lungscc4686,lungscc4686.jpeg,lung_scc,lung,130,1128
lungscc828,lungscc828.jpeg,lung_scc,lung,130,1128
lungscc1190,lungscc1190.jpeg,lung_scc,lung,131,1129
lungscc156,lungscc156.jpeg,lung_scc,lung,131,1129
lungscc1716,lungscc1716.jpeg,lung_scc,lung,131,1129
lungscc1767,lungscc1767.jpeg,lung_scc,lung,131,1129
lungscc1959,lungscc1959.jpeg,lung_scc,lung,131,1129
lungscc2367,lungscc2367.jpeg,lung_scc,lung,131,1129
lungscc270,lungscc270.jpeg,lung_scc,lung,131,1129
lungscc2738,lungscc2738.jpeg,lung_scc,lung,131,1129
lungscc2788,lungscc2788.jpeg,lung_scc,lung,131,1129
lungscc2843,lungscc2843.jpeg,lung_scc,lung,131,1129
lungscc3156,lungscc3156.jpeg,lung_scc,lung,131,1129
lungscc3501,lungscc3501.jpeg,lung_scc,lung,131,1129
lungscc3802,lungscc3802.jpeg,lung_scc,lung,131,1129
lungscc3863,lungscc3863.jpeg,lung_scc,lung,131,1129
lungscc3864,lungscc3864.jpeg,lung_scc,lung,131,1129
lungscc4101,lungscc4101.jpeg,lung_scc,lung,131,1129
lungscc4163,lungscc4163.jpeg,lung_scc,lung,131,1129
lungscc4390,lungscc4390.jpeg,lung_scc,lung,131,1129
lungscc4731,lungscc4731.jpeg,lung_scc,lung,131,1129
lungscc4912,lungscc4912.jpeg,lung_scc,lung,131,1129
lungscc519,lungscc519.jpeg,lung_scc,lung,131,1129
lungscc520,lungscc520.jpeg,lung_scc,lung,131,1129
lungscc949,lungscc949.jpeg,lung_scc,lung,131,1129
lungscc1251,lungscc1251.jpeg,lung_scc,lung,132,1130
lungscc1252,lungscc1252.jpeg,lung_scc,lung,132,1130
lungscc1480,lungscc1480.jpeg,lung_scc,lung,132,1130
lungscc1780,lungscc1780.jpeg,lung_scc,lung,132,1130
lungscc2262,lungscc2262.jpeg,lung_scc,lung,132,1130
lungscc2314,lungscc2314.jpeg,lung_scc,lung,132,1130
lungscc2441,lungscc2441.jpeg,lung_scc,lung,132,1130
lungscc284,lungscc284.jpeg,lung_scc,lung,132,1130
lungscc285,lungscc285.jpeg,lung_scc,lung,132,1130
lungscc3509,lungscc3509.jpeg,lung_scc,lung,132,1130
lungscc3574,lungscc3574.jpeg,lung_scc,lung,132,1130
lungscc3876,lungscc3876.jpeg,lung_scc,lung,132,1130
lungscc402,lungscc402.jpeg,lung_scc,lung,132,1130
lungscc4344,lungscc4344.jpeg,lung_scc,lung,132,1130
lungscc4456,lungscc4456.jpeg,lung_scc,lung,132,1130
lungscc1268,lungscc1268.jpeg,lung_scc,lung,133,1131
lungscc2147,lungscc2147.jpeg,lung_scc,lung,133,1131
lungscc2572,lungscc2572.jpeg,lung_scc,lung,133,1131
lungscc2573,lungscc2573.jpeg,lung_scc,lung,133,1131
lungscc2756,lungscc2756.jpeg,lung_scc,lung,133,1131
lungscc295,lungscc295.jpeg,lung_scc,lung,133,1131
lungscc2991,lungscc2991.jpeg,lung_scc,lung,133,1131
lungscc2992,lungscc2992.jpeg,lung_scc,lung,133,1131
lungscc3290,lungscc3290.jpeg,lung_scc,lung,133,1131
lungscc3412,lungscc3412.jpeg,lung_scc,lung,133,1131
lungscc3647,lungscc3647.jpeg,lung_scc,lung,133,1131
lungscc3833,lungscc3833.jpeg,lung_scc,lung,133,1131
lungscc4297,lungscc4297.jpeg,lung_scc,lung,133,1131
lungscc4588,lungscc4588.jpeg,lung_scc,lung,133,1131
lungscc4936,lungscc4936.jpeg,lung_scc,lung,133,1131
lungscc541,lungscc541.jpeg,lung_scc,lung,133,1131
lungscc599,lungscc599.jpeg,lung_scc,lung,133,1131
lungscc971,lungscc971.jpeg,lung_scc,lung,133,1131
lungscc1059,lungscc1059.jpeg,lung_scc,lung,134,1132
lungscc1356,lungscc1356.jpeg,lung_scc,lung,134,1132
lungscc1412,lungscc1412.jpeg,lung_scc,lung,134,1132
lungscc1519,lungscc1519.jpeg,lung_scc,lung,134,1132
lungscc1647,lungscc1647.jpeg,lung_scc,lung,134,1132
lungscc1648,lungscc1648.jpeg,lung_scc,lung,134,1132
lungscc1763,lungscc1763.jpeg,lung_scc,lung,134,1132
lungscc1828,lungscc1828.jpeg,lung_scc,lung,134,1132
lungscc1953,lungscc1953.jpeg,lung_scc,lung,134,1132
lungscc264,lungscc264.jpeg,lung_scc,lung,134,1132
lungscc2841,lungscc2841.jpeg,lung_scc,lung,134,1132
lungscc2902,lungscc2902.jpeg,lung_scc,lung,134,1132
lungscc3201,lungscc3201.jpeg,lung_scc,lung,134,1132
lungscc3618,lungscc3618.jpeg,lung_scc,lung,134,1132
lungscc4097,lungscc4097.jpeg,lung_scc,lung,134,1132
lungscc4156,lungscc4156.jpeg,lung_scc,lung,134,1132
lungscc4329,lungscc4329.jpeg,lung_scc,lung,134,1132
lungscc4380,lungscc4380.jpeg,lung_scc,lung,134,1132
lungscc4381,lungscc4381.jpeg,lung_scc,lung,134,1132
lungscc4726,lungscc4726.jpeg,lung_scc,lung,134,1132
lungscc513,lungscc513.jpeg,lung_scc,lung,134,1132
lungscc563,lungscc563.jpeg,lung_scc,lung,134,1132
lungscc564,lungscc564.jpeg,lung_scc,lung,134,1132
lungscc632,lungscc632.jpeg,lung_scc,lung,134,1132
lungscc1376,lungscc1376.jpeg,lung_scc,lung,135,1133
lungscc1438,lungscc1438.jpeg,lung_scc,lung,135,1133
lungscc1489,lungscc1489.jpeg,lung_scc,lung,135,1133
lungscc172,lungscc172.jpeg,lung_scc,lung,135,1133
lungscc1787,lungscc1787.jpeg,lung_scc,lung,135,1133
lungscc1978,lungscc1978.jpeg,lung_scc,lung,135,1133
lungscc2034,lungscc2034.jpeg,lung_scc,lung,135,1133
lungscc2568,lungscc2568.jpeg,lung_scc,lung,135,1133
lungscc3170,lungscc3170.jpeg,lung_scc,lung,135,1133
lungscc3278,lungscc3278.jpeg,lung_scc,lung,135,1133
lungscc3408,lungscc3408.jpeg,lung_scc,lung,135,1133
lungscc3456,lungscc3456.jpeg,lung_scc,lung,135,1133
lungscc346,lungscc346.jpeg,lung_scc,lung,135,1133
lungscc3580,lungscc3580.jpeg,lung_scc,lung,135,1133
lungscc414,lungscc414.jpeg,lung_scc,lung,135,1133
lungscc4178,lungscc4178.jpeg,lung_scc,lung,135,1133
lungscc4179,lungscc4179.jpeg,lung_scc,lung,135,1133
lungscc4467,lungscc4467.jpeg,lung_scc,lung,135,1133
lungscc4581,lungscc4581.jpeg,lung_scc,lung,135,1133
lungscc4632,lungscc4632.jpeg,lung_scc,lung,135,1133
lungscc717,lungscc717.jpeg,lung_scc,lung,135,1133
lungscc1132,lungscc1132.jpeg,lung_scc,lung,136,1134
lungscc1195,lungscc1195.jpeg,lung_scc,lung,136,1134
lungscc1367,lungscc1367.jpeg,lung_scc,lung,136,1134
lungscc1477,lungscc1477.jpeg,lung_scc,lung,136,1134
lungscc1536,lungscc1536.jpeg,lung_scc,lung,136,1134
lungscc162,lungscc162.jpeg,lung_scc,lung,136,1134
lungscc1907,lungscc1907.jpeg,lung_scc,lung,136,1134
lungscc2081,lungscc2081.jpeg,lung_scc,lung,136,1134
lungscc2201,lungscc2201.jpeg,lung_scc,lung,136,1134
lungscc2494,lungscc2494.jpeg,lung_scc,lung,136,1134
lungscc2620,lungscc2620.jpeg,lung_scc,lung,136,1134
lungscc2849,lungscc2849.jpeg,lung_scc,lung,136,1134
lungscc2915,lungscc2915.jpeg,lung_scc,lung,136,1134
lungscc2970,lungscc2970.jpeg,lung_scc,lung,136,1134
lungscc3036,lungscc3036.jpeg,lung_scc,lung,136,1134
lungscc3163,lungscc3163.jpeg,lung_scc,lung,136,1134
lungscc3988,lungscc3988.jpeg,lung_scc,lung,136,1134
lungscc4105,lungscc4105.jpeg,lung_scc,lung,136,1134
lungscc4168,lungscc4168.jpeg,lung_scc,lung,136,1134
lungscc4566,lungscc4566.jpeg,lung_scc,lung,136,1134
lungscc4684,lungscc4684.jpeg,lung_scc,lung,136,1134
lungscc4738,lungscc4738.jpeg,lung_scc,lung,136,1134
lungscc704,lungscc704.jpeg,lung_scc,lung,136,1134
lungscc826,lungscc826.jpeg,lung_scc,lung,136,1134
lungscc878,lungscc878.jpeg,lung_scc,lung,136,1134
lungscc879,lungscc879.jpeg,lung_scc,lung,136,1134
lungscc1093,lungscc1093.jpeg,lung_scc,lung,137,1135
lungscc111,lungscc111.jpeg,lung_scc,lung,137,1135
lungscc1154,lungscc1154.jpeg,lung_scc,lung,137,1135
lungscc1328,lungscc1328.jpeg,lung_scc,lung,137,1135
lungscc1864,lungscc1864.jpeg,lung_scc,lung,137,1135
lungscc2150,lungscc2150.jpeg,lung_scc,lung,137,1135
lungscc244,lungscc244.jpeg,lung_scc,lung,137,1135
lungscc245,lungscc245.jpeg,lung_scc,lung,137,1135
lungscc2518,lungscc2518.jpeg,lung_scc,lung,137,1135
lungscc2638,lungscc2638.jpeg,lung_scc,lung,137,1135
lungscc2639,lungscc2639.jpeg,lung_scc,lung,137,1135
lungscc2701,lungscc2701.jpeg,lung_scc,lung,137,1135
lungscc2997,lungscc2997.jpeg,lung_scc,lung,137,1135
lungscc3057,lungscc3057.jpeg,lung_scc,lung,137,1135
lungscc3415,lungscc3415.jpeg,lung_scc,lung,137,1135
lungscc3941,lungscc3941.jpeg,lung_scc,lung,137,1135
lungscc424,lungscc424.jpeg,lung_scc,lung,137,1135
lungscc4414,lungscc4414.jpeg,lung_scc,lung,137,1135
lungscc4592,lungscc4592.jpeg,lung_scc,lung,137,1135
lungscc4593,lungscc4593.jpeg,lung_scc,lung,137,1135
lungscc4701,lungscc4701.jpeg,lung_scc,lung,137,1135
lungscc4994,lungscc4994.jpeg,lung_scc,lung,137,1135
lungscc55,lungscc55.jpeg,lung_scc,lung,137,1135
lungscc663,lungscc663.jpeg,lung_scc,lung,137,1135
lungscc664,lungscc664.jpeg,lung_scc,lung,137,1135
lungscc727,lungscc727.jpeg,lung_scc,lung,137,1135
lungscc846,lungscc846.jpeg,lung_scc,lung,137,1135
lungscc847,lungscc847.jpeg,lung_scc,lung,137,1135
lungscc1752,lungscc1752.jpeg,lung_scc,lung,138,1136
lungscc1812,lungscc1812.jpeg,lung_scc,lung,138,1136
lungscc1873,lungscc1873.jpeg,lung_scc,lung,138,1136
lungscc1994,lungscc1994.jpeg,lung_scc,lung,138,1136
lungscc2464,lungscc2464.jpeg,lung_scc,lung,138,1136
lungscc2465,lungscc2465.jpeg,lung_scc,lung,138,1136
lungscc2710,lungscc2710.jpeg,lung_scc,lung,138,1136
lungscc2711,lungscc2711.jpeg,lung_scc,lung,138,1136
lungscc2712,lungscc2712.jpeg,lung_scc,lung,138,1136
lungscc2943,lungscc2943.jpeg,lung_scc,lung,138,1136
lungscc366,lungscc366.jpeg,lung_scc,lung,138,1136
lungscc3719,lungscc3719.jpeg,lung_scc,lung,138,1136
lungscc4074,lungscc4074.jpeg,lung_scc,lung,138,1136
lungscc4138,lungscc4138.jpeg,lung_scc,lung,138,1136
lungscc4255,lungscc4255.jpeg,lung_scc,lung,138,1136
lungscc4312,lungscc4312.jpeg,lung_scc,lung,138,1136
lungscc671,lungscc671.jpeg,lung_scc,lung,138,1136
lungscc672,lungscc672.jpeg,lung_scc,lung,138,1136
lungscc673,lungscc673.jpeg,lung_scc,lung,138,1136
lungscc739,lungscc739.jpeg,lung_scc,lung,138,1136
lungscc856,lungscc856.jpeg,lung_scc,lung,138,1136
lungscc1073,lungscc1073.jpeg,lung_scc,lung,139,1137
lungscc1133,lungscc1133.jpeg,lung_scc,lung,139,1137
lungscc1134,lungscc1134.jpeg,lung_scc,lung,139,1137
lungscc1199,lungscc1199.jpeg,lung_scc,lung,139,1137
lungscc1428,lungscc1428.jpeg,lung_scc,lung,139,1137
lungscc1663,lungscc1663.jpeg,lung_scc,lung,139,1137
lungscc1845,lungscc1845.jpeg,lung_scc,lung,139,1137
lungscc1909,lungscc1909.jpeg,lung_scc,lung,139,1137
lungscc1910,lungscc1910.jpeg,lung_scc,lung,139,1137
lungscc1970,lungscc1970.jpeg,lung_scc,lung,139,1137
lungscc2206,lungscc2206.jpeg,lung_scc,lung,139,1137
lungscc2743,lungscc2743.jpeg,lung_scc,lung,139,1137
lungscc2798,lungscc2798.jpeg,lung_scc,lung,139,1137
lungscc2799,lungscc2799.jpeg,lung_scc,lung,139,1137
lungscc3092,lungscc3092.jpeg,lung_scc,lung,139,1137
lungscc3221,lungscc3221.jpeg,lung_scc,lung,139,1137
lungscc3271,lungscc3271.jpeg,lung_scc,lung,139,1137
lungscc337,lungscc337.jpeg,lung_scc,lung,139,1137
lungscc3506,lungscc3506.jpeg,lung_scc,lung,139,1137
lungscc3572,lungscc3572.jpeg,lung_scc,lung,139,1137
lungscc3750,lungscc3750.jpeg,lung_scc,lung,139,1137
lungscc4740,lungscc4740.jpeg,lung_scc,lung,139,1137
lungscc883,lungscc883.jpeg,lung_scc,lung,139,1137
lungscc1244,lungscc1244.jpeg,lung_scc,lung,140,1138
lungscc1422,lungscc1422.jpeg,lung_scc,lung,140,1138
lungscc1525,lungscc1525.jpeg,lung_scc,lung,140,1138
lungscc1898,lungscc1898.jpeg,lung_scc,lung,140,1138
lungscc2015,lungscc2015.jpeg,lung_scc,lung,140,1138
lungscc2069,lungscc2069.jpeg,lung_scc,lung,140,1138
lungscc2487,lungscc2487.jpeg,lung_scc,lung,140,1138
lungscc2789,lungscc2789.jpeg,lung_scc,lung,140,1138
lungscc2908,lungscc2908.jpeg,lung_scc,lung,140,1138
lungscc323,lungscc323.jpeg,lung_scc,lung,140,1138
lungscc3390,lungscc3390.jpeg,lung_scc,lung,140,1138
lungscc3439,lungscc3439.jpeg,lung_scc,lung,140,1138
lungscc3741,lungscc3741.jpeg,lung_scc,lung,140,1138
lungscc392,lungscc392.jpeg,lung_scc,lung,140,1138
lungscc4165,lungscc4165.jpeg,lung_scc,lung,140,1138
lungscc4555,lungscc4555.jpeg,lung_scc,lung,140,1138
lungscc4788,lungscc4788.jpeg,lung_scc,lung,140,1138
lungscc4914,lungscc4914.jpeg,lung_scc,lung,140,1138
lungscc523,lungscc523.jpeg,lung_scc,lung,140,1138
lungscc950,lungscc950.jpeg,lung_scc,lung,140,1138
lungscc107,lungscc107.jpeg,lung_scc,lung,141,1139
lungscc1090,lungscc1090.jpeg,lung_scc,lung,141,1139
lungscc1149,lungscc1149.jpeg,lung_scc,lung,141,1139
lungscc1675,lungscc1675.jpeg,lung_scc,lung,141,1139
lungscc1860,lungscc1860.jpeg,lung_scc,lung,141,1139
lungscc2227,lungscc2227.jpeg,lung_scc,lung,141,1139
lungscc2387,lungscc2387.jpeg,lung_scc,lung,141,1139
lungscc2388,lungscc2388.jpeg,lung_scc,lung,141,1139
lungscc2389,lungscc2389.jpeg,lung_scc,lung,141,1139
lungscc294,lungscc294.jpeg,lung_scc,lung,141,1139
lungscc3051,lungscc3051.jpeg,lung_scc,lung,141,1139
lungscc350,lungscc350.jpeg,lung_scc,lung,141,1139
lungscc3588,lungscc3588.jpeg,lung_scc,lung,141,1139
lungscc3702,lungscc3702.jpeg,lung_scc,lung,141,1139
lungscc4181,lungscc4181.jpeg,lung_scc,lung,141,1139
lungscc420,lungscc420.jpeg,lung_scc,lung,141,1139
lungscc4239,lungscc4239.jpeg,lung_scc,lung,141,1139
lungscc4527,lungscc4527.jpeg,lung_scc,lung,141,1139
lungscc4587,lungscc4587.jpeg,lung_scc,lung,141,1139
lungscc720,lungscc720.jpeg,lung_scc,lung,141,1139
lungscc901,lungscc901.jpeg,lung_scc,lung,141,1139
lungscc1306,lungscc1306.jpeg,lung_scc,lung,142,1140
lungscc1420,lungscc1420.jpeg,lung_scc,lung,142,1140
lungscc1835,lungscc1835.jpeg,lung_scc,lung,142,1140
lungscc1960,lungscc1960.jpeg,lung_scc,lung,142,1140
lungscc1961,lungscc1961.jpeg,lung_scc,lung,142,1140
lungscc2013,lungscc2013.jpeg,lung_scc,lung,142,1140
lungscc2368,lungscc2368.jpeg,lung_scc,lung,142,1140
lungscc2610,lungscc2610.jpeg,lung_scc,lung,142,1140
lungscc2680,lungscc2680.jpeg,lung_scc,lung,142,1140
lungscc3339,lungscc3339.jpeg,lung_scc,lung,142,1140
lungscc3865,lungscc3865.jpeg,lung_scc,lung,142,1140
lungscc4444,lungscc4444.jpeg,lung_scc,lung,142,1140
lungscc4445,lungscc4445.jpeg,lung_scc,lung,142,1140
lungscc4732,lungscc4732.jpeg,lung_scc,lung,142,1140
lungscc1063,lungscc1063.jpeg,lung_scc,lung,143,1141
lungscc1191,lungscc1191.jpeg,lung_scc,lung,143,1141
lungscc1192,lungscc1192.jpeg,lung_scc,lung,143,1141
lungscc2014,lungscc2014.jpeg,lung_scc,lung,143,1141
lungscc2130,lungscc2130.jpeg,lung_scc,lung,143,1141
lungscc215,lungscc215.jpeg,lung_scc,lung,143,1141
lungscc2611,lungscc2611.jpeg,lung_scc,lung,143,1141
lungscc2681,lungscc2681.jpeg,lung_scc,lung,143,1141
lungscc3029,lungscc3029.jpeg,lung_scc,lung,143,1141
lungscc3265,lungscc3265.jpeg,lung_scc,lung,143,1141
lungscc3502,lungscc3502.jpeg,lung_scc,lung,143,1141
lungscc3980,lungscc3980.jpeg,lung_scc,lung,143,1141
lungscc3981,lungscc3981.jpeg,lung_scc,lung,143,1141
lungscc4275,lungscc4275.jpeg,lung_scc,lung,143,1141
lungscc569,lungscc569.jpeg,lung_scc,lung,143,1141
lungscc570,lungscc570.jpeg,lung_scc,lung,143,1141
lungscc634,lungscc634.jpeg,lung_scc,lung,143,1141
lungscc1108,lungscc1108.jpeg,lung_scc,lung,144,1142
lungscc1168,lungscc1168.jpeg,lung_scc,lung,144,1142
lungscc1287,lungscc1287.jpeg,lung_scc,lung,144,1142
lungscc1577,lungscc1577.jpeg,lung_scc,lung,144,1142
lungscc1631,lungscc1631.jpeg,lung_scc,lung,144,1142
lungscc2173,lungscc2173.jpeg,lung_scc,lung,144,1142
lungscc2352,lungscc2352.jpeg,lung_scc,lung,144,1142
lungscc310,lungscc310.jpeg,lung_scc,lung,144,1142
lungscc3133,lungscc3133.jpeg,lung_scc,lung,144,1142
lungscc3314,lungscc3314.jpeg,lung_scc,lung,144,1142
lungscc3315,lungscc3315.jpeg,lung_scc,lung,144,1142
lungscc3789,lungscc3789.jpeg,lung_scc,lung,144,1142
lungscc3961,lungscc3961.jpeg,lung_scc,lung,144,1142
lungscc4020,lungscc4020.jpeg,lung_scc,lung,144,1142
lungscc4656,lungscc4656.jpeg,lung_scc,lung,144,1142
lungscc4770,lungscc4770.jpeg,lung_scc,lung,144,1142
lungscc860,lungscc860.jpeg,lung_scc,lung,144,1142
lungscc1081,lungscc1081.jpeg,lung_scc,lung,145,1143
lungscc1257,lungscc1257.jpeg,lung_scc,lung,145,1143
lungscc1548,lungscc1548.jpeg,lung_scc,lung,145,1143
lungscc1784,lungscc1784.jpeg,lung_scc,lung,145,1143
lungscc2029,lungscc2029.jpeg,lung_scc,lung,145,1143
lungscc2030,lungscc2030.jpeg,lung_scc,lung,145,1143
lungscc2031,lungscc2031.jpeg,lung_scc,lung,145,1143
lungscc231,lungscc231.jpeg,lung_scc,lung,145,1143
lungscc2446,lungscc2446.jpeg,lung_scc,lung,145,1143
lungscc3044,lungscc3044.jpeg,lung_scc,lung,145,1143
lungscc3099,lungscc3099.jpeg,lung_scc,lung,145,1143
lungscc3168,lungscc3168.jpeg,lung_scc,lung,145,1143
lungscc3515,lungscc3515.jpeg,lung_scc,lung,145,1143
lungscc3821,lungscc3821.jpeg,lung_scc,lung,145,1143
lungscc4460,lungscc4460.jpeg,lung_scc,lung,145,1143
lungscc4523,lungscc4523.jpeg,lung_scc,lung,145,1143
lungscc4750,lungscc4750.jpeg,lung_scc,lung,145,1143
lungscc894,lungscc894.jpeg,lung_scc,lung,145,1143
lungscc1062,lungscc1062.jpeg,lung_scc,lung,146,1144
lungscc1414,lungscc1414.jpeg,lung_scc,lung,146,1144
lungscc1466,lungscc1466.jpeg,lung_scc,lung,146,1144
lungscc211,lungscc211.jpeg,lung_scc,lung,146,1144
lungscc2124,lungscc2124.jpeg,lung_scc,lung,146,1144
lungscc2303,lungscc2303.jpeg,lung_scc,lung,146,1144
lungscc2304,lungscc2304.jpeg,lung_scc,lung,146,1144
lungscc2735,lungscc2735.jpeg,lung_scc,lung,146,1144
lungscc3082,lungscc3082.jpeg,lung_scc,lung,146,1144
lungscc3436,lungscc3436.jpeg,lung_scc,lung,146,1144
lungscc3677,lungscc3677.jpeg,lung_scc,lung,146,1144
lungscc4212,lungscc4212.jpeg,lung_scc,lung,146,1144
lungscc4331,lungscc4331.jpeg,lung_scc,lung,146,1144
lungscc453,lungscc453.jpeg,lung_scc,lung,146,1144
lungscc5,lungscc5.jpeg,lung_scc,lung,146,1144
lungscc515,lungscc515.jpeg,lung_scc,lung,146,1144
lungscc686,lungscc686.jpeg,lung_scc,lung,146,1144
lungscc687,lungscc687.jpeg,lung_scc,lung,146,1144
lungscc1405,lungscc1405.jpeg,lung_scc,lung,147,1145
lungscc1820,lungscc1820.jpeg,lung_scc,lung,147,1145
lungscc1946,lungscc1946.jpeg,lung_scc,lung,147,1145
lungscc2360,lungscc2360.jpeg,lung_scc,lung,147,1145
lungscc2598,lungscc2598.jpeg,lung_scc,lung,147,1145
lungscc2729,lungscc2729.jpeg,lung_scc,lung,147,1145
lungscc3074,lungscc3074.jpeg,lung_scc,lung,147,1145
lungscc3141,lungscc3141.jpeg,lung_scc,lung,147,1145
lungscc3552,lungscc3552.jpeg,lung_scc,lung,147,1145
lungscc3857,lungscc3857.jpeg,lung_scc,lung,147,1145
lungscc3967,lungscc3967.jpeg,lung_scc,lung,147,1145
lungscc4148,lungscc4148.jpeg,lung_scc,lung,147,1145
lungscc4264,lungscc4264.jpeg,lung_scc,lung,147,1145
lungscc444,lungscc444.jpeg,lung_scc,lung,147,1145
lungscc4546,lungscc4546.jpeg,lung_scc,lung,147,1145
lungscc4547,lungscc4547.jpeg,lung_scc,lung,147,1145
lungscc4905,lungscc4905.jpeg,lung_scc,lung,147,1145
lungscc509,lungscc509.jpeg,lung_scc,lung,147,1145
lungscc807,lungscc807.jpeg,lung_scc,lung,147,1145
lungscc1119,lungscc1119.jpeg,lung_scc,lung,148,1146
lungscc1177,lungscc1177.jpeg,lung_scc,lung,148,1146
lungscc1299,lungscc1299.jpeg,lung_scc,lung,148,1146
lungscc1409,lungscc1409.jpeg,lung_scc,lung,148,1146
lungscc1758,lungscc1758.jpeg,lung_scc,lung,148,1146
lungscc2541,lungscc2541.jpeg,lung_scc,lung,148,1146
lungscc2731,lungscc2731.jpeg,lung_scc,lung,148,1146
lungscc29,lungscc29.jpeg,lung_scc,lung,148,1146
lungscc3076,lungscc3076.jpeg,lung_scc,lung,148,1146
lungscc3144,lungscc3144.jpeg,lung_scc,lung,148,1146
lungscc3431,lungscc3431.jpeg,lung_scc,lung,148,1146
lungscc3671,lungscc3671.jpeg,lung_scc,lung,148,1146
lungscc3796,lungscc3796.jpeg,lung_scc,lung,148,1146
lungscc3908,lungscc3908.jpeg,lung_scc,lung,148,1146
lungscc3971,lungscc3971.jpeg,lung_scc,lung,148,1146
lungscc4089,lungscc4089.jpeg,lung_scc,lung,148,1146
lungscc4090,lungscc4090.jpeg,lung_scc,lung,148,1146
lungscc4150,lungscc4150.jpeg,lung_scc,lung,148,1146
lungscc682,lungscc682.jpeg,lung_scc,lung,148,1146
lungscc936,lungscc936.jpeg,lung_scc,lung,148,1146
lungscc1325,lungscc1325.jpeg,lung_scc,lung,149,1147
lungscc1495,lungscc1495.jpeg,lung_scc,lung,149,1147
lungscc1979,lungscc1979.jpeg,lung_scc,lung,149,1147
lungscc1980,lungscc1980.jpeg,lung_scc,lung,149,1147
lungscc2326,lungscc2326.jpeg,lung_scc,lung,149,1147
lungscc241,lungscc241.jpeg,lung_scc,lung,149,1147
lungscc2699,lungscc2699.jpeg,lung_scc,lung,149,1147
lungscc2810,lungscc2810.jpeg,lung_scc,lung,149,1147
lungscc2932,lungscc2932.jpeg,lung_scc,lung,149,1147
lungscc2990,lungscc2990.jpeg,lung_scc,lung,149,1147
lungscc3234,lungscc3234.jpeg,lung_scc,lung,149,1147
lungscc3288,lungscc3288.jpeg,lung_scc,lung,149,1147
lungscc3289,lungscc3289.jpeg,lung_scc,lung,149,1147
lungscc3411,lungscc3411.jpeg,lung_scc,lung,149,1147
lungscc3460,lungscc3460.jpeg,lung_scc,lung,149,1147
lungscc3524,lungscc3524.jpeg,lung_scc,lung,149,1147
lungscc3525,lungscc3525.jpeg,lung_scc,lung,149,1147
lungscc3589,lungscc3589.jpeg,lung_scc,lung,149,1147
lungscc3646,lungscc3646.jpeg,lung_scc,lung,149,1147
lungscc3893,lungscc3893.jpeg,lung_scc,lung,149,1147
lungscc4638,lungscc4638.jpeg,lung_scc,lung,149,1147
lungscc4697,lungscc4697.jpeg,lung_scc,lung,149,1147
lungscc4756,lungscc4756.jpeg,lung_scc,lung,149,1147
lungscc540,lungscc540.jpeg,lung_scc,lung,149,1147
lungscc842,lungscc842.jpeg,lung_scc,lung,149,1147
lungscc969,lungscc969.jpeg,lung_scc,lung,149,1147
lungscc970,lungscc970.jpeg,lung_scc,lung,149,1147
lungscc1198,lungscc1198.jpeg,lung_scc,lung,150,1148
lungscc1315,lungscc1315.jpeg,lung_scc,lung,150,1148
lungscc2084,lungscc2084.jpeg,lung_scc,lung,150,1148
lungscc2690,lungscc2690.jpeg,lung_scc,lung,150,1148
lungscc2797,lungscc2797.jpeg,lung_scc,lung,150,1148
